File Branch_Vertices Time Verification Média_Grau_BV Branch_Vertices2 Time2 Verification2 Média_Grau_BV2 Branch_Vertices3 Time3 Verification3 Média_Grau_BV3 
Instancias\Spd_RF2_160_198_3075.txt	 33	 0,0000000000	 True	 4,1515150070	 33	 0,0000000000	 True	 4,1212120056	 32	 0,0000000000	 True	 4,2187500000
Instancias\Spd_RF2_160_198_3083.txt	 35	 0,0000000000	 True	 4,2285714149	 35	 0,0000000000	 True	 4,2285714149	 34	 0,0000000000	 True	 4,2941174507
Instancias\Spd_RF2_160_218_3091.txt	 25	 0,0150000000	 True	 4,3200001717	 25	 0,0000000000	 True	 4,3200001717	 24	 0,0000000000	 True	 4,4166665077
Instancias\Spd_RF2_160_218_3099.txt	 30	 0,0000000000	 True	 4,3666667938	 30	 0,0000000000	 True	 4,3666667938	 27	 0,0000000000	 True	 4,4444446564
Instancias\Spd_RF2_160_218_3107.txt	 25	 0,0150000000	 True	 4,1199998856	 25	 0,0000000000	 True	 4,1199998856	 24	 0,0000000000	 True	 4,1666665077
Instancias\Spd_RF2_160_218_3115.txt	 26	 0,0000000000	 True	 4,5384616852	 26	 0,0000000000	 True	 4,5384616852	 26	 0,0000000000	 True	 4,4230771065
Instancias\Spd_RF2_160_218_3123.txt	 28	 0,0000000000	 True	 4,2500000000	 28	 0,0150000000	 True	 4,2500000000	 27	 0,0000000000	 True	 4,3703703880
Instancias\Spd_RF2_160_237_3131.txt	 25	 0,0000000000	 True	 4,4000000954	 25	 0,0000000000	 True	 4,4000000954	 24	 0,0000000000	 True	 4,2500000000
Instancias\Spd_RF2_160_237_3139.txt	 22	 0,0000000000	 True	 4,3636364937	 22	 0,0150000000	 True	 4,3636364937	 20	 0,0000000000	 True	 4,3499999046
Instancias\Spd_RF2_160_237_3147.txt	 25	 0,0000000000	 True	 4,0799999237	 25	 0,0000000000	 True	 4,0399999619	 21	 0,0000000000	 True	 4,1904764175
Instancias\Spd_RF2_160_237_3155.txt	 24	 0,0000000000	 True	 4,0833334923	 24	 0,0000000000	 True	 4,1250000000	 21	 0,0000000000	 True	 4,1428570747
Instancias\Spd_RF2_160_237_3163.txt	 24	 0,0000000000	 True	 4,2083334923	 24	 0,0000000000	 True	 4,2083334923	 20	 0,0000000000	 True	 4,5000000000
Instancias\Spd_RF2_160_257_3171.txt	 22	 0,0000000000	 True	 4,4090909958	 22	 0,0000000000	 True	 4,4090909958	 21	 0,0000000000	 True	 4,2857141495
Instancias\Spd_RF2_160_257_3179.txt	 19	 0,0000000000	 True	 4,4736843109	 19	 0,0150000000	 True	 4,4736843109	 17	 0,0000000000	 True	 4,5294117928
Instancias\Spd_RF2_160_257_3187.txt	 23	 0,0000000000	 True	 3,9565217495	 23	 0,0000000000	 True	 3,9130434990	 17	 0,0000000000	 True	 4,1764707565
Instancias\Spd_RF2_160_257_3195.txt	 19	 0,0000000000	 True	 4,3684210777	 19	 0,0000000000	 True	 4,3684210777	 19	 0,0000000000	 True	 4,4210524559
Instancias\Spd_RF2_160_257_3203.txt	 19	 0,0000000000	 True	 4,6842103004	 19	 0,0000000000	 True	 4,6315789223	 14	 0,0000000000	 True	 5,1428570747
